0 -1 0 -1
76446b4d-4919-4e80-88b7-8debfd04b2e7 0 3800.2297615523116 5
252adf9f-0428-4cbf-817c-78fd70c9ff71 76446b4d-4919-4e80-88b7-8debfd04b2e7 4919.415993703961 6
57fa93a7-3091-44ce-a332-87acd923100a 252adf9f-0428-4cbf-817c-78fd70c9ff71 14827.642070604074 0
e8ab6143-9609-4083-917a-93fa9683638f 252adf9f-0428-4cbf-817c-78fd70c9ff71 20348.510331035686 16
08747c48-4c80-4ca8-b3cd-6e9e6d2b3021 57fa93a7-3091-44ce-a332-87acd923100a 26010.35180235014 0
a428a793-6310-443d-b5e8-ad45fbae02f8 e8ab6143-9609-4083-917a-93fa9683638f 31493.68018857794 12
0e73c852-ca0c-48ae-bc4d-880d7690df83 a428a793-6310-443d-b5e8-ad45fbae02f8 35059.71994050694 2
2117915f-740f-42bd-b88f-fd59c7032de9 0e73c852-ca0c-48ae-bc4d-880d7690df83 43467.01621356857 0
6d70b22c-73c9-41d9-984d-e43c10ab59e5 2117915f-740f-42bd-b88f-fd59c7032de9 48435.155437482696 0
5783675d-cd78-42ed-aa47-d5afb3e232cd 0e73c852-ca0c-48ae-bc4d-880d7690df83 55026.67167967475 15
dfc132ea-0dd7-426e-9f62-db37854cd7b2 6d70b22c-73c9-41d9-984d-e43c10ab59e5 59202.80912746948 0
5d1e3313-c1df-456e-a4ce-2777f2b555fc 6d70b22c-73c9-41d9-984d-e43c10ab59e5 64814.92312258464 4
8ab5df0b-8e0f-4c49-a6bc-9432326f8689 5d1e3313-c1df-456e-a4ce-2777f2b555fc 77517.04041459017 2
29de4e17-a566-4282-8c69-dc23fa78bf07 8ab5df0b-8e0f-4c49-a6bc-9432326f8689 96104.10248840577 0
0afbdc56-22ea-447d-b1c4-198176e4c9b3 8ab5df0b-8e0f-4c49-a6bc-9432326f8689 106968.4560005022 11
25cba1a9-81a4-4135-bc37-31da12103f42 29de4e17-a566-4282-8c69-dc23fa78bf07 111864.51150647152 0
0cb9c5e1-926d-4406-aad3-51fd73123e43 0afbdc56-22ea-447d-b1c4-198176e4c9b3 114264.06827403502 14
c5052cfb-9997-4377-bd24-bf5834fe3cd9 0cb9c5e1-926d-4406-aad3-51fd73123e43 116974.94786865114 19
f4617d0d-9d8f-45b7-9b5f-5c89c651f0a0 c5052cfb-9997-4377-bd24-bf5834fe3cd9 123274.9616494719 0
21f11fc1-9075-46f4-b787-8a2e10cbbae9 f4617d0d-9d8f-45b7-9b5f-5c89c651f0a0 132114.29618751627 0
aebb475e-fd7e-4dcc-bffa-20f7defefbe5 c5052cfb-9997-4377-bd24-bf5834fe3cd9 133216.50770135337 6
c05be1eb-f16f-46fa-b261-f10d4d6fb8e9 aebb475e-fd7e-4dcc-bffa-20f7defefbe5 143877.8419354118 2
73d205e3-f9e1-4559-bd12-4d43d6c52041 21f11fc1-9075-46f4-b787-8a2e10cbbae9 157905.41007953105 0
c2b0fe36-bf53-40de-9d44-347c62150d91 21f11fc1-9075-46f4-b787-8a2e10cbbae9 160998.90564129653 0
dabb4eb5-16ce-4cb6-873d-2b60030a387a 73d205e3-f9e1-4559-bd12-4d43d6c52041 162018.00920657325 0
f72a4c12-ba06-43c5-be76-c841a5a06fb8 c2b0fe36-bf53-40de-9d44-347c62150d91 169483.87560067314 0
72b4238e-0c82-40cc-b247-104d86704188 dabb4eb5-16ce-4cb6-873d-2b60030a387a 173132.56200418583 0
d6bc210a-0956-4b61-ae00-f4e63be3586e c05be1eb-f16f-46fa-b261-f10d4d6fb8e9 182410.38484588327 16
1e264739-f413-4f8e-a918-58d04153b8f0 f72a4c12-ba06-43c5-be76-c841a5a06fb8 184307.62375742345 0
565e4078-1983-4246-a9cd-8d27d2e4c513 1e264739-f413-4f8e-a918-58d04153b8f0 190388.00882761655 0
36bb84f0-b906-44a2-a193-83b93c4bb2c2 72b4238e-0c82-40cc-b247-104d86704188 193621.29159090127 0
dc951c09-8164-4837-bba8-08326ed019e2 d6bc210a-0956-4b61-ae00-f4e63be3586e 195898.6649776119 1
1a1b2bea-0b44-4ecb-a140-17d6a21ce30c 565e4078-1983-4246-a9cd-8d27d2e4c513 200946.514139649 0
5658ca6a-2ba9-4c9e-8aa9-d91ac5b1cce7 1a1b2bea-0b44-4ecb-a140-17d6a21ce30c 202447.26201934312 0
